year,batch,category,school_code,school_name,major_code,major_name,subject_requirement,level,study_years,plan_count,annual_fee
2025,常规批第3次,普通类,D750,金山职业技术学院,19,婴幼儿托育服务与管理,不限,,3,3,14800
2025,常规批第3次,普通类,D750,金山职业技术学院,21,连锁经营与管理,不限,,3,4,14800
2025,常规批第3次,普通类,D750,金山职业技术学院,22,市场营销,不限,,3,1,14800
2025,常规批第3次,普通类,D750,金山职业技术学院,25,旅游管理,不限,,3,2,14800
2025,常规批第3次,普通类,D750,金山职业技术学院,26,酒店管理与数字化运营,不限,,3,1,14800
2025,常规批第3次,普通类,D750,金山职业技术学院,29,融媒体技术与运营,不限,,3,3,14800
2025,常规批第3次,普通类,D750,金山职业技术学院,30,应用英语,不限,,3,2,14800
2025,常规批第3次,普通类,D759,云南城市建设职业学院,19,城市轨道交通工程技术,不限,,3,5,12800
2025,常规批第3次,普通类,D759,云南城市建设职业学院,20,城市轨道交通运营管理,不限,,3,5,12800
2025,常规批第3次,普通类,D759,云南城市建设职业学院,23,人工智能技术应用,不限,,3,4,12800
2025,常规批第3次,普通类,D759,云南城市建设职业学院,25,护理,不限,,3,1,12800
2025,常规批第3次,普通类,D759,云南城市建设职业学院,26,口腔医学技术,不限,,3,4,12800
2025,常规批第3次,普通类,D759,云南城市建设职业学院,27,医学美容技术,不限,,3,2,12800
2025,常规批第3次,普通类,D761,云南工程职业学院,02,计算机网络技术,不限,,3,2,14000
2025,常规批第3次,普通类,D761,云南工程职业学院,07,护理,不限,,3,4,14000
2025,常规批第3次,普通类,D761,云南工程职业学院,08,医学影像技术,不限,,3,2,14000
2025,常规批第3次,普通类,D776,江西软件职业技术大学,L8,跨境电子商务（井冈山校区）,不限,,3,5,16500
2025,常规批第3次,普通类,D776,江西软件职业技术大学,R2,云计算技术应用（井冈山校区）,不限,,3,4,16500
2025,常规批第3次,普通类,D777,淄博师范高等专科学校,H1,学前教育(中外合作办学)(师范类)（与韩国湖原大学合作办学）（退档后缺额计划）,不限,,3,2,12000
2025,常规批第3次,普通类,D778,山东中医药高等专科学校,17,医学检验技术（退档后缺额计划）,不限,,3,1,6000
2025,常规批第3次,普通类,D799,黄冈科技职业学院,09,智能网联汽车技术,不限,,3,4,12000
2025,常规批第3次,普通类,D799,黄冈科技职业学院,0Q,市场营销,不限,,3,4,11000
2025,常规批第3次,普通类,D799,黄冈科技职业学院,0U,新能源材料应用技术,不限,,3,26,12000
2025,常规批第3次,普通类,D799,黄冈科技职业学院,0W,学前教育(师范类),不限,,3,13,12000
2025,常规批第3次,普通类,D799,黄冈科技职业学院,0X,计算机应用技术,不限,,3,15,12000
2025,常规批第3次,普通类,D799,黄冈科技职业学院,10,移动应用开发,不限,,3,29,11000
2025,常规批第3次,普通类,D862,山西同文职业技术学院,06,飞行器数字化制造技术,不限,,3,15,9800
2025,常规批第3次,普通类,D873,赣西科技职业学院,09,建筑消防技术（学费标准为暂定，最终学费标准以上级主管部门批复为准）,不限,,3,1,8900
2025,常规批第3次,普通类,D873,赣西科技职业学院,22,电子信息工程技术（学费标准为暂定，最终学费标准以上级主管部门批复为准）,不限,,3,1,8900
2025,常规批第3次,普通类,D873,赣西科技职业学院,24,软件技术（最终学费标准以上级主管部门批复为准）,不限,,3,9,
2025,常规批第3次,普通类,D873,赣西科技职业学院,26,护理（学费标准为暂定，最终学费标准以上级主管部门批复为准）,不限,,3,6,10900
2025,常规批第3次,普通类,D873,赣西科技职业学院,29,大数据与会计（学费标准为暂定，最终学费标准以上级主管部门批复为准）,不限,,3,2,8900
2025,常规批第3次,普通类,D874,山东外事职业大学,0B,建筑室内设计,不限,,3,38,13600
2025,常规批第3次,普通类,D874,山东外事职业大学,0H,数字媒体技术,不限,,3,45,16600
2025,常规批第3次,普通类,D874,山东外事职业大学,0K,动漫制作技术,不限,,3,60,16600
2025,常规批第3次,普通类,D874,山东外事职业大学,0M,婴幼儿托育服务与管理,不限,,3,49,13600
2025,常规批第3次,普通类,D874,山东外事职业大学,0N,大数据与会计,不限,,3,15,13600
2025,常规批第3次,普通类,D874,山东外事职业大学,0Q,电子商务,不限,,3,25,13600
2025,常规批第3次,普通类,D874,山东外事职业大学,0R,旅游管理,不限,,3,28,13600
2025,常规批第3次,普通类,D874,山东外事职业大学,0T,书画艺术,不限,,3,57,16600
2025,常规批第3次,普通类,D874,山东外事职业大学,0U,商务英语（办学地点为威海校区）,不限,,3,77,13600
2025,常规批第3次,普通类,D874,山东外事职业大学,0V,商务英语（办学地点为济南校区）,不限,,3,52,13600
2025,常规批第3次,普通类,D874,山东外事职业大学,0W,应用韩语,不限,,3,19,16600
2025,常规批第3次,普通类,D874,山东外事职业大学,0Y,应用俄语,不限,,3,25,16600
2025,常规批第3次,普通类,D874,山东外事职业大学,0Z,应用法语,不限,,3,34,16600
2025,常规批第3次,普通类,D874,山东外事职业大学,1A,应用德语,不限,,3,36,16600
2025,常规批第3次,普通类,D874,山东外事职业大学,1B,体育艺术表演,不限,,3,37,16600
2025,常规批第3次,普通类,D909,云南工商学院,0Y,护理,不限,,3,82,16000
2025,常规批第3次,普通类,D909,云南工商学院,1D,大数据与会计,不限,,3,14,18000
2025,常规批第3次,普通类,D909,云南工商学院,1N,中文,不限,,3,7,16000
2025,常规批第3次,普通类,D909,云南工商学院,1R,电气自动化技术,不限,,3,15,17000
2025,常规批第3次,普通类,D909,云南工商学院,1T,新能源汽车技术,不限,,3,6,17000
2025,常规批第3次,普通类,D909,云南工商学院,1U,计算机网络技术,不限,,3,22,17000
2025,常规批第3次,普通类,D916,长春信息技术职业学院,05,飞行器维修技术,不限,,3,1,17800
2025,常规批第3次,普通类,D916,长春信息技术职业学院,07,汽车制造与试验技术,不限,,3,2,10800
2025,常规批第3次,普通类,D916,长春信息技术职业学院,0J,软件技术,不限,,3,6,16800
2025,常规批第3次,普通类,D916,长春信息技术职业学院,0L,大数据技术,不限,,3,8,17800
2025,常规批第3次,普通类,D916,长春信息技术职业学院,0Q,现代移动通信技术,不限,,3,2,17000
2025,常规批第3次,普通类,D916,长春信息技术职业学院,0V,数字媒体艺术设计,不限,,3,4,17800
2025,常规批第3次,普通类,D916,长春信息技术职业学院,0Y,学前教育(师范类),不限,,3,2,10800
2025,常规批第3次,普通类,D917,松原职业技术学院,0N,室内艺术设计（退档后缺额计划）,不限,,3,1,5000
2025,常规批第3次,普通类,D924,湖南交通工程学院,14,高速铁路客运服务,不限,,3,2,23180
2025,常规批第3次,普通类,D931,三亚航空旅游职业学院,01,飞机机电设备维修（女生慎报，无色盲、色弱，非英语语种考生慎重报考；详见招生章程第十六条）,不限,,3,6,15800
2025,常规批第3次,普通类,D931,三亚航空旅游职业学院,10,应用俄语(国际航空旅游服务),不限,,3,3,9800
2025,常规批第3次,普通类,D955,甘肃畜牧工程职业技术学院,41,婴幼儿托育服务与管理,不限,,3,6,4500
2025,常规批第3次,普通类,D956,新疆石河子职业技术学院,N0,现代农业技术（退档后缺额计划）,不限,,3,1,3300
2025,常规批第3次,普通类,D956,新疆石河子职业技术学院,NQ,民航安全技术管理（退档后缺额计划）,不限,,3,1,3300
2025,常规批第3次,普通类,D957,辽宁传媒学院,40,建筑室内设计,不限,,3,2,17000
2025,常规批第3次,普通类,D961,大连枫叶职业技术学院,24,密码技术应用,不限,,3,2,18800
2025,常规批第3次,普通类,D962,苏州百年职业学院,01,建筑设计(中外合作办学)（我校由苏州科技大学与加拿大百年理工学院两所公办大学合作举办，毕业生可赴国内外高校升读，详见学院官网）,不限,,3,2,26000
2025,常规批第3次,普通类,D962,苏州百年职业学院,02,风景园林设计(中外合作办学)（我校由苏州科技大学与加拿大百年理工学院两所公办大学合作举办，毕业生可赴国内外高校升读，详见学院官网）,不限,,3,3,26000
2025,常规批第3次,普通类,D962,苏州百年职业学院,03,建筑室内设计(中外合作办学)（我校由苏州科技大学与加拿大百年理工学院两所公办大学合作举办，毕业生可赴国内外高校升读，详见学院官网）,不限,,3,3,26000
2025,常规批第3次,普通类,D962,苏州百年职业学院,05,智能控制技术(中外合作办学)（我校由苏州科技大学与加拿大百年理工学院两所公办大学合作举办，毕业生可赴国内外高校升读，详见学院官网）,不限,,3,2,26000
2025,常规批第3次,普通类,D962,苏州百年职业学院,07,大数据技术(中外合作办学)（我校由苏州科技大学与加拿大百年理工学院两所公办大学合作举办，毕业生可赴国内外高校升读，详见学院官网）,不限,,3,1,26000
2025,常规批第3次,普通类,D962,苏州百年职业学院,08,云计算技术应用(中外合作办学)（我校由苏州科技大学与加拿大百年理工学院两所公办大学合作举办，毕业生可赴国内外高校升读，详见学院官网）,不限,,3,2,26000
2025,常规批第3次,普通类,D962,苏州百年职业学院,09,信息安全技术应用(中外合作办学)（我校由苏州科技大学与加拿大百年理工学院两所公办大学合作举办，毕业生可赴国内外高校升读，详见学院官网）,不限,,3,1,26000
2025,常规批第3次,普通类,D962,苏州百年职业学院,11,工业互联网技术(中外合作办学)（我校由苏州科技大学与加拿大百年理工学院两所公办大学合作举办，毕业生可赴国内外高校升读，详见学院官网）,不限,,3,2,26000
2025,常规批第3次,普通类,D962,苏州百年职业学院,17,市场营销(中外合作办学)（我校由苏州科技大学与加拿大百年理工学院两所公办大学合作举办，毕业生可赴国内外高校升读，详见学院官网）,不限,,3,3,22000
2025,常规批第3次,普通类,D995,青岛工学院,40,工业设计,不限,,3,51,15000
2025,常规批第3次,普通类,D995,青岛工学院,44,数字媒体艺术设计,不限,,3,35,15000
2025,常规批第3次,普通类,D995,青岛工学院,46,航空物流管理,不限,,3,16,15000
2025,常规批第3次,普通类,D997,青岛农业大学海都学院,32,大数据与财务管理,不限,,3,13,15000
2025,常规批第3次,普通类,D997,青岛农业大学海都学院,46,食品智能加工技术,不限,,3,7,15000
2025,常规批第3次,普通类,D997,青岛农业大学海都学院,47,园林技术,不限,,3,1,15000
2025,常规批第3次,普通类,D997,青岛农业大学海都学院,48,中小企业创业与经营,不限,,3,12,15000
2025,常规批第3次,普通类,E000,潍坊理工学院,44,城市热能应用技术,不限,,3,10,
2025,常规批第3次,普通类,E000,潍坊理工学院,46,药品生物技术,不限,,3,6,
2025,常规批第3次,普通类,E000,潍坊理工学院,49,体育艺术表演,不限,,3,223,
2025,常规批第3次,普通类,E000,潍坊理工学院,51,现代文秘,不限,,3,134,
2025,常规批第3次,普通类,E000,潍坊理工学院,54,中文,不限,,3,70,
2025,常规批第3次,普通类,E000,潍坊理工学院,55,党务工作,不限,,3,153,
2025,常规批第3次,普通类,E000,潍坊理工学院,56,国际经济与贸易,不限,,3,95,
2025,常规批第3次,普通类,E000,潍坊理工学院,61,标准化技术,不限,,3,47,
2025,常规批第3次,普通类,E000,潍坊理工学院,63,酒店管理与数字化运营,不限,,3,35,
2025,常规批第3次,普通类,E000,潍坊理工学院,64,旅游管理,不限,,3,67,
2025,常规批第3次,普通类,E000,潍坊理工学院,67,商务英语（外语语种为英语）,不限,,3,79,
2025,常规批第3次,普通类,E000,潍坊理工学院,68,应用英语（外语语种为英语）,不限,,3,50,
2025,常规批第3次,普通类,E001,聊城大学东昌学院,55,商务英语,不限,,3,49,12000
2025,常规批第3次,普通类,E001,聊城大学东昌学院,61,药品生物技术,物理和化学,,3,8,12000
2025,常规批第3次,普通类,E018,石家庄医学高等专科学校,07,助产,不限,,3,1,17500
2025,常规批第3次,普通类,E018,石家庄医学高等专科学校,22,眼视光技术,不限,,3,2,21900
2025,常规批第3次,普通类,E026,广西英华国际职业学院,0E,大数据技术,不限,,3,14,12800
2025,常规批第3次,普通类,E026,广西英华国际职业学院,0K,大数据与会计,不限,,3,19,11800
2025,常规批第3次,普通类,E026,广西英华国际职业学院,0M,电子商务,不限,,3,12,12800
2025,常规批第3次,普通类,E031,陕西旅游烹饪职业学院,A2,空中乘务,不限,,3,1,12800
2025,常规批第3次,普通类,E031,陕西旅游烹饪职业学院,B0,烹饪工艺与营养,不限,,3,5,13850
2025,常规批第3次,普通类,E031,陕西旅游烹饪职业学院,B3,舞蹈表演,不限,,3,1,12800
2025,常规批第3次,普通类,E032,云南新兴职业学院,15,护理,不限,,3,2,10000
2025,常规批第3次,普通类,E049,内蒙古北方职业技术学院,09,信息安全技术应用,不限,,3,1,8000
2025,常规批第3次,普通类,E055,哈尔滨应用职业技术学院,01,建筑室内设计,不限,,3,2,16000
2025,常规批第3次,普通类,E055,哈尔滨应用职业技术学院,0F,新能源汽车技术,不限,,3,2,16000
2025,常规批第3次,普通类,E085,西藏职业技术学院,0D,市场营销,物理和化学和思想政治,,3,5,2800
2025,常规批第3次,普通类,E085,西藏职业技术学院,0F,电子商务,物理和思想政治,,3,4,2800
2025,常规批第3次,普通类,E113,漳州科技职业学院,16,智能机器人技术,不限,,3,5,16000
2025,常规批第3次,普通类,E113,漳州科技职业学院,23,大数据与财务管理,不限,,3,5,14000
2025,常规批第3次,普通类,E113,漳州科技职业学院,24,大数据与会计,不限,,3,4,14000
2025,常规批第3次,普通类,E113,漳州科技职业学院,28,康复治疗技术,不限,,3,4,16000
2025,常规批第3次,普通类,E113,漳州科技职业学院,31,护理,不限,,3,5,16000
2025,常规批第3次,普通类,E122,湖南电子科技职业学院,01,护理,不限,,3,2,21800
2025,常规批第3次,普通类,E122,湖南电子科技职业学院,05,医学美容技术,不限,,3,3,18800
2025,常规批第3次,普通类,E122,湖南电子科技职业学院,0H,新能源汽车技术,不限,,3,3,20800
2025,常规批第3次,普通类,E122,湖南电子科技职业学院,0X,高速铁路客运服务,不限,,3,4,20800
2025,常规批第3次,普通类,E127,广西工程职业学院,0J,金属智能加工技术,不限,,3,2,9800
2025,常规批第3次,普通类,E127,广西工程职业学院,13,网络营销与直播电商,不限,,3,1,10800
2025,常规批第3次,普通类,E166,江西新能源科技职业学院,R8,人工智能技术应用（此学费为2024年学费标准，2025年最终收费标准以主管部门批复的为准）,不限,,3,3,9800
2025,常规批第3次,普通类,E166,江西新能源科技职业学院,S6,大数据与会计（此学费为2024年学费标准，2025年最终收费标准以主管部门批复的为准）,不限,,3,1,9800
2025,常规批第3次,普通类,E167,江西枫林涉外经贸职业学院,15,广告艺术设计,不限,,3,1,9260
2025,常规批第3次,普通类,E167,江西枫林涉外经贸职业学院,1C,无人机应用技术,不限,,3,2,9800
2025,常规批第3次,普通类,E167,江西枫林涉外经贸职业学院,1D,新能源汽车技术,不限,,3,8,10560
2025,常规批第3次,普通类,E167,江西枫林涉外经贸职业学院,1G,数字媒体技术,不限,,3,1,12800
2025,常规批第3次,普通类,E167,江西枫林涉外经贸职业学院,1K,护理,不限,,3,17,10600
2025,常规批第3次,普通类,E167,江西枫林涉外经贸职业学院,1Q,市场营销,不限,,3,1,9060
2025,常规批第3次,普通类,E167,江西枫林涉外经贸职业学院,1X,智慧健康养老服务与管理,不限,,3,9,10500
2025,常规批第3次,普通类,E167,江西枫林涉外经贸职业学院,1Y,软件技术,不限,,3,2,12800
2025,常规批第3次,普通类,E168,江西泰豪动漫职业学院,L5,智能控制技术,不限,,3,1,12600
2025,常规批第3次,普通类,E168,江西泰豪动漫职业学院,R0,融媒体技术与运营,不限,,3,2,15000
2025,常规批第3次,普通类,E168,江西泰豪动漫职业学院,R1,网络直播与运营,不限,,3,1,15000
2025,常规批第3次,普通类,E168,江西泰豪动漫职业学院,R6,虚拟现实技术应用,不限,,3,2,15000
2025,常规批第3次,普通类,E168,江西泰豪动漫职业学院,R8,数据中心运行与管理,不限,,3,2,18600
2025,常规批第3次,普通类,E168,江西泰豪动漫职业学院,S3,移动互联应用技术(华为ICT方向),不限,,3,2,18600
2025,常规批第3次,普通类,E172,海南科技职业大学,0D,新能源汽车技术,不限,,3,2,20900
2025,常规批第3次,普通类,E172,海南科技职业大学,0Q,助产,不限,,3,4,20900
2025,常规批第3次,普通类,E172,海南科技职业大学,11,工商企业管理,不限,,3,2,20900
2025,常规批第3次,普通类,E175,四川城市职业学院,22,学前教育,不限,,3,6,17800
2025,常规批第3次,普通类,E175,四川城市职业学院,45,护理,不限,,3,10,17800
2025,常规批第3次,普通类,E175,四川城市职业学院,47,医学检验技术,不限,,3,11,17800
2025,常规批第3次,普通类,E175,四川城市职业学院,48,医学影像技术,不限,,3,12,17800
2025,常规批第3次,普通类,E178,佳木斯职业学院,23,小学英语教育(师范类，非英语语种考生慎重报考),不限,,3,28,4800
2025,常规批第3次,普通类,E211,广西经济职业学院,01,建筑工程技术,不限,,3,5,12000
2025,常规批第3次,普通类,E211,广西经济职业学院,02,建筑消防技术,不限,,3,6,18000
2025,常规批第3次,普通类,E211,广西经济职业学院,03,工程造价,不限,,3,6,12000
2025,常规批第3次,普通类,E211,广西经济职业学院,04,建设工程监理,不限,,3,4,17000
2025,常规批第3次,普通类,E211,广西经济职业学院,06,工业机器人技术,不限,,3,5,17000
2025,常规批第3次,普通类,E211,广西经济职业学院,07,无人机应用技术,不限,,3,1,16000
2025,常规批第3次,普通类,E211,广西经济职业学院,08,新能源汽车技术,不限,,3,5,15000
2025,常规批第3次,普通类,E211,广西经济职业学院,09,食品检验检测技术,不限,,3,5,16000
2025,常规批第3次,普通类,E211,广西经济职业学院,10,高速铁路客运服务,不限,,3,2,14000
2025,常规批第3次,普通类,E211,广西经济职业学院,11,汽车检测与维修技术,不限,,3,4,13000
2025,常规批第3次,普通类,E211,广西经济职业学院,12,应用电子技术,不限,,3,3,13000
2025,常规批第3次,普通类,E211,广西经济职业学院,13,计算机应用技术,不限,,3,5,13000
2025,常规批第3次,普通类,E211,广西经济职业学院,14,大数据技术,不限,,3,6,16500
2025,常规批第3次,普通类,E211,广西经济职业学院,15,云计算技术应用,不限,,3,5,16500
2025,常规批第3次,普通类,E211,广西经济职业学院,16,婴幼儿托育服务与管理,不限,,3,5,11000
2025,常规批第3次,普通类,E211,广西经济职业学院,18,金融服务与管理,不限,,3,4,12000
2025,常规批第3次,普通类,E211,广西经济职业学院,19,大数据与财务管理,不限,,3,4,12000
2025,常规批第3次,普通类,E211,广西经济职业学院,20,大数据与会计,不限,,3,2,12000
2025,常规批第3次,普通类,E211,广西经济职业学院,21,工商企业管理,不限,,3,4,11500
2025,常规批第3次,普通类,E211,广西经济职业学院,23,电子商务,不限,,3,2,14000
2025,常规批第3次,普通类,E211,广西经济职业学院,24,现代物流管理,不限,,3,6,12000
2025,常规批第3次,普通类,E211,广西经济职业学院,25,酒店管理与数字化运营,不限,,3,6,11500
2025,常规批第3次,普通类,E211,广西经济职业学院,32,舞蹈表演,不限,,3,2,18000
2025,常规批第3次,普通类,E211,广西经济职业学院,33,表演艺术,不限,,3,3,18000
2025,常规批第3次,普通类,E211,广西经济职业学院,34,社会体育,不限,,3,4,13500
2025,常规批第3次,普通类,E211,广西经济职业学院,35,人力资源管理,不限,,3,1,15000
2025,常规批第3次,普通类,E211,广西经济职业学院,36,行政管理,不限,,3,3,12000
2025,常规批第3次,普通类,E211,广西经济职业学院,38,智慧健康养老服务与管理,不限,,3,2,13000
2025,常规批第3次,普通类,E211,广西经济职业学院,39,建筑工程技术(建筑节能技术方向),不限,,3,4,15000
2025,常规批第3次,普通类,E211,广西经济职业学院,41,烹饪工艺与营养(公众营养方向),不限,,3,1,12000
2025,常规批第3次,普通类,E211,广西经济职业学院,42,烹饪工艺与营养(西餐工艺方向),不限,,3,1,12000
2025,常规批第3次,普通类,E211,广西经济职业学院,43,现代物流管理(国际物流方向),不限,,3,3,15000
2025,常规批第3次,普通类,E211,广西经济职业学院,44,舞蹈表演(流行舞方向),不限,,3,1,18000
2025,常规批第3次,普通类,E212,云南经贸外事职业学院,03,工程造价,物理和化学,,3,2,14800
2025,常规批第3次,普通类,E212,云南经贸外事职业学院,12,音乐表演,不限,,3,1,14800
2025,常规批第3次,普通类,E212,云南经贸外事职业学院,13,中文,不限,,3,3,13800
2025,常规批第3次,普通类,E212,云南经贸外事职业学院,15,视觉传达设计,不限,,3,3,13800
2025,常规批第3次,普通类,E231,泉州海洋职业学院,03,智能控制技术,不限,,3,9,14450
2025,常规批第3次,普通类,E231,泉州海洋职业学院,07,游艇设计与制造,不限,,3,1,13050
2025,常规批第3次,普通类,E231,泉州海洋职业学院,08,海洋工程装备技术,不限,,3,5,13050
2025,常规批第3次,普通类,E231,泉州海洋职业学院,11,石油化工技术,不限,,3,1,14450
2025,常规批第3次,普通类,E231,泉州海洋职业学院,12,康复工程技术,不限,,3,2,12350
2025,常规批第3次,普通类,E231,泉州海洋职业学院,13,高速铁路客运服务,不限,,3,4,14450
2025,常规批第3次,普通类,E231,泉州海洋职业学院,16,国际邮轮乘务管理,不限,,3,6,14450
2025,常规批第3次,普通类,E231,泉州海洋职业学院,18,电子信息工程技术,不限,,3,1,14450
2025,常规批第3次,普通类,E231,泉州海洋职业学院,19,移动互联应用技术,不限,,3,1,12350
2025,常规批第3次,普通类,E231,泉州海洋职业学院,22,大数据技术,不限,,3,11,13050
2025,常规批第3次,普通类,E231,泉州海洋职业学院,30,市场营销,不限,,3,3,12350
2025,常规批第3次,普通类,E231,泉州海洋职业学院,31,电子商务,不限,,3,1,12350
2025,常规批第3次,普通类,E231,泉州海洋职业学院,34,港口物流管理,不限,,3,7,14450
2025,常规批第3次,普通类,E231,泉州海洋职业学院,35,休闲服务与管理,不限,,3,3,14450
2025,常规批第3次,普通类,E232,泉州轻工职业学院,11,食品质量与安全,不限,,3,2,12600
2025,常规批第3次,普通类,E233,漯河食品工程职业大学,18,计算机网络技术,不限,,3,75,12500
2025,常规批第3次,普通类,E233,漯河食品工程职业大学,26,大数据与会计,不限,,3,60,11500
2025,常规批第3次,普通类,E235,郑州城市职业学院,0K,计算机应用技术,不限,,3,4,16000
2025,常规批第3次,普通类,E235,郑州城市职业学院,0W,大数据与会计,不限,,3,3,13900
2025,常规批第3次,普通类,E237,重庆电讯职业学院,04,市政工程技术,不限,,3,4,10800
2025,常规批第3次,普通类,E237,重庆电讯职业学院,14,民航运输服务,不限,,3,1,11800
2025,常规批第3次,普通类,E237,重庆电讯职业学院,25,现代通信技术,不限,,3,2,11800
2025,常规批第3次,普通类,E237,重庆电讯职业学院,H1,汽车制造与试验技术(中外合作办学),不限,,3,4,18000
2025,常规批第3次,普通类,E237,重庆电讯职业学院,H2,通信系统运行管理(中外合作办学),不限,,3,6,18000
2025,常规批第3次,普通类,E239,云南三鑫职业技术学院,08,护理,不限,,3,6,9800
2025,常规批第3次,普通类,E239,云南三鑫职业技术学院,09,药学,不限,,3,16,9800
2025,常规批第3次,普通类,E239,云南三鑫职业技术学院,10,中医康复技术,不限,,3,6,9800
2025,常规批第3次,普通类,E239,云南三鑫职业技术学院,13,口腔医学技术,不限,,3,8,9800
2025,常规批第3次,普通类,E261,山东文化产业职业学院,68,全媒体广告策划与营销,不限,,3,38,15800
2025,常规批第3次,普通类,E261,山东文化产业职业学院,85,跨境电子商务,不限,,3,24,19300
2025,常规批第3次,普通类,E261,山东文化产业职业学院,86,数字媒体技术,不限,,3,35,16300
2025,常规批第3次,普通类,E261,山东文化产业职业学院,90,工艺美术品设计,不限,,3,5,12800
2025,常规批第3次,普通类,E261,山东文化产业职业学院,92,数字时尚设计,不限,,3,32,13800
2025,常规批第3次,普通类,E291,吉林科技职业技术学院,0A,无人机应用技术,不限,,3,4,14800
2025,常规批第3次,普通类,E291,吉林科技职业技术学院,0C,新能源汽车技术,不限,,3,5,14800
2025,常规批第3次,普通类,E291,吉林科技职业技术学院,0N,计算机应用技术,不限,,3,12,14800
2025,常规批第3次,普通类,E291,吉林科技职业技术学院,0T,护理,不限,,3,10,15800
2025,常规批第3次,普通类,E291,吉林科技职业技术学院,14,学前教育(师范类),不限,,3,10,14800
2025,常规批第3次,普通类,E293,宿迁泽达职业技术学院,24,建筑工程技术,不限,,3,1,17800
2025,常规批第3次,普通类,E293,宿迁泽达职业技术学院,34,工业互联网技术,不限,,3,1,17800
2025,常规批第3次,普通类,E303,郑州信息工程职业学院,0E,国际邮轮乘务管理,不限,,3,21,12500
2025,常规批第3次,普通类,E312,广西科技职业学院,0J,电子商务,不限,,3,1,16800
2025,常规批第3次,普通类,E321,江西工商职业技术学院,18,软件技术,不限,,3,3,17200
2025,常规批第3次,普通类,E321,江西工商职业技术学院,30,工商企业管理,不限,,3,1,10060
2025,常规批第3次,普通类,E321,江西工商职业技术学院,31,电子商务,不限,,3,3,16200
2025,常规批第3次,普通类,E321,江西工商职业技术学院,43,口腔卫生保健,不限,,3,1,
2025,常规批第3次,普通类,E323,四川长江职业学院,01,现代通信技术,不限,,3,7,16000
2025,常规批第3次,普通类,E323,四川长江职业学院,17,护理,不限,,3,11,16000
2025,常规批第3次,普通类,E323,四川长江职业学院,20,建筑室内设计,不限,,3,6,16000
2025,常规批第3次,普通类,E323,四川长江职业学院,35,现代物流管理,不限,,3,6,13500
2025,常规批第3次,普通类,E323,四川长江职业学院,41,应急救援技术,不限,,3,7,16000
2025,常规批第3次,普通类,E323,四川长江职业学院,52,无人机应用技术,不限,,3,17,16000
2025,常规批第3次,普通类,E323,四川长江职业学院,53,智能控制技术,不限,,3,25,16000
2025,常规批第3次,普通类,E323,四川长江职业学院,54,智能机器人技术,不限,,3,28,16000
2025,常规批第3次,普通类,E327,青岛电影学院,F1,虚拟现实技术应用,不限,,3,142,28000
2025,常规批第3次,普通类,E346,山东海事职业学院,13,金融服务与管理,不限,,3,4,9600
2025,常规批第3次,普通类,E351,信阳涉外职业技术学院,0X,学前教育(师范类),不限,,3,4,8900
2025,常规批第3次,普通类,E351,信阳涉外职业技术学院,0Z,应用韩语,不限,,3,3,8500
2025,常规批第3次,普通类,E352,鹤壁汽车工程职业学院,A1,汽车检测与维修技术,不限,,3,9,12000
2025,常规批第3次,普通类,E352,鹤壁汽车工程职业学院,A3,新能源汽车技术,不限,,3,7,12000
2025,常规批第3次,普通类,E352,鹤壁汽车工程职业学院,B1,人工智能技术应用（朝歌校区）,不限,,3,8,12000
2025,常规批第3次,普通类,E352,鹤壁汽车工程职业学院,B2,物联网应用技术（朝歌校区）,不限,,3,6,12000
2025,常规批第3次,普通类,E352,鹤壁汽车工程职业学院,B4,计算机网络技术（朝歌校区）,不限,,3,8,12000
2025,常规批第3次,普通类,E352,鹤壁汽车工程职业学院,B5,大数据技术（朝歌校区）,不限,,3,5,12000
2025,常规批第3次,普通类,E352,鹤壁汽车工程职业学院,C5,智能制造装备技术,不限,,3,9,11000
2025,常规批第3次,普通类,E352,鹤壁汽车工程职业学院,C6,高分子材料智能制造技术,不限,,3,8,12000
2025,常规批第3次,普通类,E352,鹤壁汽车工程职业学院,D2,网络营销与直播电商（朝歌校区）,不限,,3,2,11000
2025,常规批第3次,普通类,E352,鹤壁汽车工程职业学院,D4,大数据与会计（朝歌校区）,不限,,3,6,11000
2025,常规批第3次,普通类,E353,南阳职业学院,15,智能控制技术,不限,,3,27,11000
2025,常规批第3次,普通类,E353,南阳职业学院,20,工业机器人技术,不限,,3,82,11000
2025,常规批第3次,普通类,E353,南阳职业学院,33,计算机应用技术,不限,,3,73,11000
2025,常规批第3次,普通类,E353,南阳职业学院,39,人工智能技术应用,不限,,3,28,11000
2025,常规批第3次,普通类,E353,南阳职业学院,44,大数据与会计,不限,,3,70,9800
2025,常规批第3次,普通类,E353,南阳职业学院,46,电子商务,不限,,3,73,9800
2025,常规批第3次,普通类,E353,南阳职业学院,49,现代物流管理,不限,,3,7,9800
2025,常规批第3次,普通类,E367,重庆艺术工程职业学院,D6,智能物流技术,不限,,3,4,12000
2025,常规批第3次,普通类,E367,重庆艺术工程职业学院,D7,空中乘务,不限,,3,3,12000
2025,常规批第3次,普通类,E367,重庆艺术工程职业学院,D8,民航安全技术管理,不限,,3,9,12000
2025,常规批第3次,普通类,E369,重庆电信职业学院,14,智慧城市管理技术,不限,,3,9,12000
